2020/01/01,798,6.850312499999995,4.413437499999998,0.544375,4.129921875000002,4.580625000000001,0.133203125,2.830390625,1.4785156249999996,3.38671875
2020/01/02,248,7.384357142857144,4.437857142857144,0.6310714285714286,4.432428571428571,4.655571428571431,0.1457857142857142,3.2597857142857154,1.585428571428571,3.9019999999999997
2020/01/03,184,7.020281690140843,4.1467605633802815,0.6400704225352114,4.31767605633803,4.6743661971830965,0.1442253521126761,3.1683098591549306,1.5602816901408458,3.809436619718311
2020/01/04,351,6.72679389312977,4.085038167938931,0.582213740458015,4.254122137404579,4.625343511450382,0.1287786259541984,3.0102290076335882,1.5338167938931302,3.5236641221374048
2020/01/05,201,7.0721428571428575,4.313095238095237,0.545952380952381,4.365396825396824,4.551666666666665,0.1293650793650794,3.3870634920634917,1.5134920634920639,3.4599999999999995
2020/01/06,214,7.568928571428569,4.469714285714282,0.6929999999999996,4.575642857142857,4.534857142857142,0.14328571428571432,3.6727142857142887,1.5617142857142856,3.8172142857142832
2020/01/07,124,7.584206896551721,4.521655172413793,0.7306206896551725,4.605034482758621,4.507655172413793,0.1508275862068966,3.5814482758620687,1.542137931034483,3.8417241379310334
2020/01/08,92,7.48468531468531,4.535944055944056,0.75993006993007,4.575314685314682,4.414195804195807,0.14405594405594407,3.471608391608392,1.5120279720279721,3.8202097902097907
2020/01/09,64,7.570419580419582,4.6104895104895105,0.6992307692307691,4.5711888111888115,4.443916083916085,0.14636363636363645,3.335734265734266,1.4932167832167829,3.940559440559442
2020/01/10,106,6.822957746478871,4.234436619718307,0.6567605633802818,4.089577464788731,4.254084507042254,0.13323943661971838,2.9281690140845074,1.4102112676056333,3.5801408450704235
2020/01/11,72,6.619689922480624,4.099379844961238,0.5978294573643411,4.0671317829457365,4.380620155038761,0.13038759689922472,2.84829457364341,1.472713178294574,3.5358914728682156
2020/01/12,100,7.136904761904757,4.428571428571431,0.5682539682539683,4.281190476190474,4.518492063492064,0.1326984126984127,3.1328571428571443,1.5330952380952378,3.600000000000002
2020/01/13,92,7.678630136986298,4.696095890410959,0.7687671232876715,4.538698630136987,4.736232876712328,0.14643835616438355,3.317808219178082,1.6670547945205487,3.7990410958904106
2020/01/14,60,7.71292517006803,4.732993197278913,0.6968707482993197,4.66972789115646,4.793061224489795,0.1453061224489796,3.353333333333334,1.6242857142857146,3.821700680272107
2020/01/15,111,7.745369127516775,4.748456375838925,0.6844966442953022,4.671812080536911,4.630805369127514,0.15127516778523487,3.348389261744967,1.5354362416107372,3.7865100671140945
2020/01/16,62,7.547328767123288,4.642328767123288,0.708904109589041,4.531643835616438,4.3941095890410935,0.1478767123287671,3.172328767123287,1.4914383561643831,3.758287671232877
2020/01/17,78,6.7971014492753605,4.168840579710148,0.6855072463768117,4.039420289855073,4.459492753623187,0.1330434782608696,2.889202898550724,1.4142753623188407,3.5985507246376827
2020/01/18,84,6.446171875000001,4.016250000000001,0.6211718750000004,4.031562500000002,4.68921875,0.12890625,2.7701562499999994,1.4571093750000006,3.534140625000001
2020/01/19,90,6.776479999999998,4.251600000000002,0.6112000000000002,4.1878400000000005,4.54432,0.13623999999999992,2.83368,1.5043200000000012,3.6172799999999983
2020/01/20,95,7.544966442953022,4.716644295302016,0.6930872483221476,4.522416107382549,4.784429530201343,0.1504026845637584,3.2775167785234904,1.6138926174496644,4.0742953020134225
